"","V3","n","hgnc_symbol"
"1893","ENSG00000138378",1,"STAT4"
"1894","ENSG00000138385",1,"SSB"
"1895","ENSG00000138413",389,"IDH1"
"1896","ENSG00000138430",1,"OLA1"
"1897","ENSG00000138434",1,"ITPRID2"
"1898","ENSG00000138435",1,"CHRNA1"
"1899","ENSG00000138448",19,"ITGAV"
"1900","ENSG00000138639",1,"ARHGAP24"
"1901","ENSG00000138650",2,"PCDH10"
"1902","ENSG00000138669",2,"PRKG2"
"1903","ENSG00000138675",1,"FGF5"
"1904","ENSG00000138684",1,"IL21"
"1905","ENSG00000138685",15,"FGF2"
"1906","ENSG00000138696",2,"BMPR1B"
"1907","ENSG00000138735",1,"PDE5A"
"1908","ENSG00000138741",2,"TRPC3"
"1909","ENSG00000138755",1,"CXCL9"
"1910","ENSG00000138757",1,"G3BP2"
"1911","ENSG00000138758",1,"SEPTIN11"
"1912","ENSG00000138764",1,"CCNG2"
"1913","ENSG00000138778",1,"CENPE"
"1914","ENSG00000138794",2,"CASP6"
"1915","ENSG00000138795",2,"LEF1"
"1916","ENSG00000138798",27,"EGF"
"1917","ENSG00000138801",2,"PAPSS1"
"1918","ENSG00000138964",1,"PARVG"
"1919","ENSG00000139144",1,"PIK3C2G"
"1920","ENSG00000139155",1,"SLCO1C1"
"1921","ENSG00000139178",1,"C1RL"
"1922","ENSG00000139219",1,"COL2A1"
"1923","ENSG00000139263",7,"LRIG3"
"1924","ENSG00000139266",1,"MARCH9"
"1925","ENSG00000139278",6,"GLIPR1"
"1926","ENSG00000139292",7,"LGR5"
"1927","ENSG00000139318",1,"DUSP6"
"1928","ENSG00000139343",1,"SNRPF"
"1929","ENSG00000139352",5,"ASCL1"
"1930","ENSG00000139372",1,"TDG"
"1931","ENSG00000139514",1,"SLC7A1"
"1932","ENSG00000139546",2,"TARBP2"
"1933","ENSG00000139547",1,"RDH16"
"1934","ENSG00000139618",6,"BRCA2"
"1935","ENSG00000139620",1,"KANSL2"
"1936","ENSG00000139687",17,"RB1"
"1937","ENSG00000139767",1,"SRRM4"
"1938","ENSG00000139800",1,"ZIC5"
"1939","ENSG00000139874",1,"SSTR1"
"1940","ENSG00000139910",2,"NOVA1"
"1941","ENSG00000139926",1,"FRMD6"
"1942","ENSG00000139977",1,"NAA30"
"1943","ENSG00000140009",6,"ESR2"
"1944","ENSG00000140015",1,"KCNH5"
"1945","ENSG00000140030",1,"GPR65"
"1946","ENSG00000140092",1,"FBLN5"
"1947","ENSG00000140262",3,"TCF12"
"1948","ENSG00000140319",1,"SRP14"
"1949","ENSG00000140374",1,"ETFA"
"1950","ENSG00000140379",1,"BCL2A1"
"1951","ENSG00000140395",1,"WDR61"
"1952","ENSG00000140396",1,"NCOA2"
"1953","ENSG00000140416",1,"TPM1"
"1954","ENSG00000140443",21,"IGF1R"
"1955","ENSG00000140464",7,"PML"
"1956","ENSG00000140465",2,"CYP1A1"
"1957","ENSG00000140479",1,"PCSK6"
"1958","ENSG00000140521",1,"POLG"
"1959","ENSG00000140522",1,"RLBP1"
"1960","ENSG00000140538",10,"NTRK3"
"1961","ENSG00000140564",2,"FURIN"
"1962","ENSG00000140575",6,"IQGAP1"
"1963","ENSG00000140598",1,"EFL1"
"1964","ENSG00000140600",1,"SH3GL3"
"1965","ENSG00000140682",1,"TGFB1I1"
"1966","ENSG00000140740",1,"UQCRC2"
"1967","ENSG00000140839",1,"CLEC18B"
"1968","ENSG00000140931",1,"CMTM3"
"1969","ENSG00000140937",4,"CDH11"
"1970","ENSG00000140941",3,"MAP1LC3B"
"1971","ENSG00000140945",1,"CDH13"
"1972","ENSG00000140992",4,"PDPK1"
"1973","ENSG00000141002",1,"TCF25"
"1974","ENSG00000141027",2,"NCOR1"
"1975","ENSG00000141101",2,"NOB1"
"1976","ENSG00000141376",1,"BCAS3"
"1977","ENSG00000141448",3,"GATA6"
"1978","ENSG00000141456",1,"PELP1"
"1979","ENSG00000141480",1,"ARRB2"
"1980","ENSG00000141485",1,"SLC13A5"
"1981","ENSG00000141510",257,"TP53"
"1982","ENSG00000141522",6,"ARHGDIA"
"1983","ENSG00000141543",2,"EIF4A3"
"1984","ENSG00000141564",4,"RPTOR"
"1985","ENSG00000141569",1,"TRIM65"
"1986","ENSG00000141574",1,"SECTM1"
"1987","ENSG00000141644",2,"MBD1"
"1988","ENSG00000141646",4,"SMAD4"
"1989","ENSG00000141655",1,"TNFRSF11A"
"1990","ENSG00000141682",1,"PMAIP1"
"1991","ENSG00000141736",24,"ERBB2"
"1992","ENSG00000141753",1,"IGFBP4"
"1993","ENSG00000141867",3,"BRD4"
"1994","ENSG00000141905",1,"NFIC"
"1995","ENSG00000141968",2,"VAV1"
"1996","ENSG00000141985",2,"SH3GL1"
"1997","ENSG00000142082",2,"SIRT3"
"1998","ENSG00000142089",2,"IFITM3"
"1999","ENSG00000142156",2,"COL6A1"
"2000","ENSG00000142168",2,"SOD1"
"2001","ENSG00000142178",1,"SIK1"
"2002","ENSG00000142185",1,"TRPM2"
"2003","ENSG00000142192",13,"APP"
"2004","ENSG00000142208",110,"AKT1"
"2005","ENSG00000142227",8,"EMP3"
"2006","ENSG00000142453",1,"CARM1"
"2007","ENSG00000142507",1,"PSMB6"
"2008","ENSG00000142534",1,"RPS11"
"2009","ENSG00000142583",1,"SLC2A5"
"2010","ENSG00000142611",1,"PRDM16"
"2011","ENSG00000142627",16,"EPHA2"
"2012","ENSG00000142731",1,"PLK4"
"2013","ENSG00000142798",1,"HSPG2"
"2014","ENSG00000142864",1,"SERBP1"
"2015","ENSG00000142871",9,"CCN1"
"2016","ENSG00000142875",1,"PRKACB"
"2017","ENSG00000142945",1,"KIF2C"
"2018","ENSG00000143033",1,"MTF2"
"2019","ENSG00000143147",1,"GPR161"
"2020","ENSG00000143153",1,"ATP1B1"
"2021","ENSG00000143207",1,"COP1"
"2022","ENSG00000143226",1,"FCGR2A"
"2023","ENSG00000143228",1,"NUF2"
"2024","ENSG00000143320",3,"CRABP2"
"2025","ENSG00000143321",4,"HDGF"
"2026","ENSG00000143322",2,"ABL2"
"2027","ENSG00000143355",1,"LHX9"
"2028","ENSG00000143363",1,"PRUNE1"
"2029","ENSG00000143379",1,"SETDB1"
"2030","ENSG00000143384",10,"MCL1"
"2031","ENSG00000143387",3,"CTSK"
"2032","ENSG00000143469",1,"SYT14"
"2033","ENSG00000143473",1,"KCNH1"
"2034","ENSG00000143476",2,"DTL"
"2035","ENSG00000143493",1,"INTS7"
"2036","ENSG00000143546",1,"S100A8"
"2037","ENSG00000143549",1,"TPM3"
"2038","ENSG00000143554",2,"SLC27A3"
"2039","ENSG00000143569",1,"UBAP2L"
"2040","ENSG00000143575",1,"HAX1"
"2041","ENSG00000143590",1,"EFNA3"
"2042","ENSG00000143621",1,"ILF2"
"2043","ENSG00000143674",1,"MAP3K21"
"2044","ENSG00000143702",1,"CEP170"
"2045","ENSG00000143761",1,"ARF1"
"2046","ENSG00000143793",1,"C1orf35"
"2047","ENSG00000143799",16,"PARP1"
"2048","ENSG00000143801",1,"PSEN2"
"2049","ENSG00000143819",2,"EPHX1"
"2050","ENSG00000143870",2,"PDIA6"
"2051","ENSG00000143878",4,"RHOB"
"2052","ENSG00000143933",1,"CALM2"
"2053","ENSG00000143977",1,"SNRPG"
"2054","ENSG00000144118",1,"RALB"
"2055","ENSG00000144285",1,"SCN1A"
"2056","ENSG00000144339",1,"TMEFF2"
"2057","ENSG00000144381",1,"HSPD1"
"2058","ENSG00000144426",1,"NBEAL1"
"2059","ENSG00000144468",1,"RHBDD1"
"2060","ENSG00000144476",10,"ACKR3"
"2061","ENSG00000144481",2,"TRPM8"
"2062","ENSG00000144485",1,"HES6"
"2063","ENSG00000144554",3,"FANCD2"
"2064","ENSG00000144566",2,"RAB5A"
"2065","ENSG00000144619",1,"CNTN4"
"2066","ENSG00000144668",1,"ITGA9"
"2067","ENSG00000144711",1,"IQSEC1"
"2068","ENSG00000144749",13,"LRIG1"
"2069","ENSG00000144802",1,"NFKBIZ"
"2070","ENSG00000144891",1,"AGTR1"
"2071","ENSG00000144895",2,"EIF2A"
"2072","ENSG00000144908",1,"ALDH1L1"
"2073","ENSG00000144935",4,"TRPC1"
"2074","ENSG00000145041",1,"DCAF1"
"2075","ENSG00000145088",1,"EAF2"
"2076","ENSG00000145113",1,"MUC4"
"2077","ENSG00000145147",5,"SLIT2"
"2078","ENSG00000145192",2,"AHSG"
"2079","ENSG00000145242",2,"EPHA5"
"2080","ENSG00000145293",1,"ENOPH1"
"2081","ENSG00000145335",7,"SNCA"
"2082","ENSG00000145354",1,"CISD2"
"2083","ENSG00000145362",1,"ANK2"
"2084","ENSG00000145386",3,"CCNA2"
"2085","ENSG00000145423",2,"SFRP2"
"2086","ENSG00000145431",2,"PDGFC"
"2087","ENSG00000145506",1,"NKD2"
"2088","ENSG00000145526",1,"CDH18"
"2089","ENSG00000145545",1,"SRD5A1"
"2090","ENSG00000145604",5,"SKP2"
"2091","ENSG00000145623",1,"OSMR"
"2092","ENSG00000145675",14,"PIK3R1"
"2093","ENSG00000145687",1,"SSBP2"
"2094","ENSG00000145708",1,"CRHBP"
"2095","ENSG00000145715",2,"RASA1"
"2096","ENSG00000145736",1,"GTF2H2"
"2097","ENSG00000145743",1,"FBXL17"
"2098","ENSG00000145777",1,"TSLP"
"2099","ENSG00000145794",1,"MEGF10"
"2100","ENSG00000145850",2,"TIMD4"
"2101","ENSG00000145907",2,"G3BP1"
"2102","ENSG00000145912",1,"NHP2"
"2103","ENSG00000145936",2,"KCNMB1"
"2104","ENSG00000146122",1,"DAAM2"
"2105","ENSG00000146278",1,"PNRC1"
"2106","ENSG00000146376",1,"ARHGAP18"
"2107","ENSG00000146410",1,"MTFR2"
"2108","ENSG00000146414",1,"SHPRH"
"2109","ENSG00000146457",2,"WTAP"
"2110","ENSG00000146469",1,"VIP"
"2111","ENSG00000146477",1,"SLC22A3"
"2112","ENSG00000146535",1,"GNA12"
"2113","ENSG00000146540",1,"C7orf50"
"2114","ENSG00000146648",315,"EGFR"
"2115","ENSG00000146674",6,"IGFBP3"
"2116","ENSG00000146676",1,"PURB"
"2117","ENSG00000146678",2,"IGFBP1"
"2118","ENSG00000146834",1,"MEPCE"
"2119","ENSG00000146909",1,"NOM1"
"2120","ENSG00000147010",1,"SH3KBP1"
"2121","ENSG00000147050",1,"KDM6A"
"2122","ENSG00000147065",7,"MSN"
"2123","ENSG00000147162",1,"OGT"
"2124","ENSG00000147168",1,"IL2RG"
"2125","ENSG00000147224",1,"PRPS1"
"2126","ENSG00000147246",1,"HTR2C"
"2127","ENSG00000147256",2,"ARHGAP36"
"2128","ENSG00000147421",2,"HMBOX1"
"2129","ENSG00000147437",1,"GNRH1"
"2130","ENSG00000147443",1,"DOK2"
"2131","ENSG00000147465",1,"STAR"
"2132","ENSG00000147526",1,"TACC1"
"2133","ENSG00000147601",2,"TERF1"
"2134","ENSG00000147649",24,"MTDH"
"2135","ENSG00000147650",1,"LRP12"
"2136","ENSG00000147654",2,"EBAG9"
"2137","ENSG00000147676",1,"MAL2"
"2138","ENSG00000147684",1,"NDUFB9"
"2139","ENSG00000147804",2,"SLC39A4"
"2140","ENSG00000147854",1,"UHRF2"
"2141","ENSG00000147862",3,"NFIB"
"2142","ENSG00000147883",13,"CDKN2B"
"2143","ENSG00000147889",58,"CDKN2A"
"2144","ENSG00000147894",1,"C9orf72"
"2145","ENSG00000147955",1,"SIGMAR1"
"2146","ENSG00000148019",1,"CEP78"
"2147","ENSG00000148053",5,"NTRK2"
"2148","ENSG00000148082",4,"SHC3"
"2149","ENSG00000148180",1,"GSN"
"2150","ENSG00000148218",2,"ALAD"
"2151","ENSG00000148296",1,"SURF6"
"2152","ENSG00000148334",1,"PTGES2"
"2153","ENSG00000148344",2,"PTGES"
"2154","ENSG00000148346",1,"LCN2"
"2155","ENSG00000148362",1,"PAXX"
"2156","ENSG00000148400",47,"NOTCH1"
"2157","ENSG00000148484",2,"RSU1"
"2158","ENSG00000148516",21,"ZEB1"
"2159","ENSG00000148660",4,"CAMK2G"
"2160","ENSG00000148672",2,"GLUD1"
"2161","ENSG00000148688",1,"RPP30"
"2162","ENSG00000148700",1,"ADD3"
"2163","ENSG00000148719",1,"DNAJB12"
"2164","ENSG00000148737",6,"TCF7L2"
"2165","ENSG00000148773",26,"MKI67"
"2166","ENSG00000148795",1,"CYP17A1"
"2167","ENSG00000148798",4,"INA"
"2168","ENSG00000148848",2,"ADAM12"
"2169","ENSG00000148925",1,"BTBD10"
"2170","ENSG00000148926",5,"ADM"
"2171","ENSG00000149021",1,"SCGB1A1"
"2172","ENSG00000149091",1,"DGKZ"
"2173","ENSG00000149115",1,"TNKS1BP1"
"2174","ENSG00000149131",1,"SERPING1"
"2175","ENSG00000149136",2,"SSRP1"
"2176","ENSG00000149177",2,"PTPRJ"
"2177","ENSG00000149187",1,"CELF1"
"2178","ENSG00000149257",3,"SERPINH1"
"2179","ENSG00000149269",5,"PAK1"
"2180","ENSG00000149273",1,"RPS3"
"2181","ENSG00000149294",5,"NCAM1"
"2182","ENSG00000149295",2,"DRD2"
"2183","ENSG00000149311",22,"ATM"
"2184","ENSG00000149418",2,"ST14"
"2185","ENSG00000149428",1,"HYOU1"
"2186","ENSG00000149451",2,"ADAM33"
"2187","ENSG00000149480",1,"MTA2"
"2188","ENSG00000149506",1,"ZP1"
"2189","ENSG00000149532",1,"CPSF7"
"2190","ENSG00000149554",4,"CHEK1"
"2191","ENSG00000149573",1,"MPZL2"
"2192","ENSG00000149654",1,"CDH22"
"2193","ENSG00000149657",1,"LSM14B"
"2194","ENSG00000149658",1,"YTHDF1"
"2195","ENSG00000149781",2,"FERMT3"
"2196","ENSG00000149782",1,"PLCB3"
"2197","ENSG00000149923",1,"PPP4C"
"2198","ENSG00000149948",9,"HMGA2"
"2199","ENSG00000149968",7,"MMP3"
"2200","ENSG00000150093",23,"ITGB1"
"2201","ENSG00000150457",3,"LATS2"
"2202","ENSG00000150527",1,"MIA2"
"2203","ENSG00000150593",13,"PDCD4"
"2204","ENSG00000150630",4,"VEGFC"
"2205","ENSG00000150656",1,"CNDP1"
"2206","ENSG00000150760",6,"DOCK1"
"2207","ENSG00000150764",2,"DIXDC1"
"2208","ENSG00000150782",1,"IL18"
"2209","ENSG00000150867",1,"PIP4K2A"
"2210","ENSG00000150893",2,"FREM2"
"2211","ENSG00000150907",12,"FOXO1"
"2212","ENSG00000150991",3,"UBC"
"2213","ENSG00000150995",1,"ITPR1"
"2214","ENSG00000151012",14,"SLC7A11"
"2215","ENSG00000151065",1,"DCP1B"
"2216","ENSG00000151208",1,"DLG5"
"2217","ENSG00000151239",1,"TWF1"
"2218","ENSG00000151247",7,"EIF4E"
"2219","ENSG00000151322",1,"NPAS3"
"2220","ENSG00000151348",1,"EXT2"
"2221","ENSG00000151353",1,"TMEM18"
"2222","ENSG00000151461",1,"UPF2"
"2223","ENSG00000151474",1,"FRMD4A"
"2224","ENSG00000151491",2,"EPS8"
"2225","ENSG00000151532",2,"VTI1A"
"2226","ENSG00000151577",2,"DRD3"
"2227","ENSG00000151617",2,"EDNRA"
"2228","ENSG00000151651",3,"ADAM8"
"2229","ENSG00000151665",1,"PIGF"
"2230","ENSG00000151694",10,"ADAM17"
"2231","ENSG00000151725",1,"CENPU"
"2232","ENSG00000151729",1,"SLC25A4"
"2233","ENSG00000151790",2,"TDO2"
"2234","ENSG00000151929",7,"BAG3"
"2235","ENSG00000152104",1,"PTPN14"
"2236","ENSG00000152127",2,"MGAT5"
"2237","ENSG00000152137",1,"HSPB8"
"2238","ENSG00000152193",1,"OBI1"
"2239","ENSG00000152234",1,"ATP5F1A"
"2240","ENSG00000152256",2,"PDK1"
"2241","ENSG00000152284",1,"TCF7L1"
"2242","ENSG00000152377",3,"SPOCK1"
"2243","ENSG00000152422",8,"XRCC4"
"2244","ENSG00000152457",1,"DCLRE1C"
"2245","ENSG00000152464",1,"RPP38"
"2246","ENSG00000152495",1,"CAMK4"
"2247","ENSG00000152556",2,"PFKM"
"2248","ENSG00000152578",1,"GRIA4"
"2249","ENSG00000152583",1,"SPARCL1"
"2250","ENSG00000152591",1,"DSPP"
"2251","ENSG00000152661",22,"GJA1"
"2252","ENSG00000152689",1,"RASGRP3"
"2253","ENSG00000152778",1,"IFIT5"
"2254","ENSG00000152818",2,"UTRN"
"2255","ENSG00000152894",1,"PTPRK"
"2256","ENSG00000152931",1,"PART1"
"2257","ENSG00000152952",2,"PLOD2"
"2258","ENSG00000152977",2,"ZIC1"
"2259","ENSG00000153071",1,"DAB2"
"2260","ENSG00000153094",10,"BCL2L11"
"2261","ENSG00000153113",1,"CAST"
"2262","ENSG00000153147",2,"SMARCA5"
"2263","ENSG00000153187",1,"HNRNPU"
"2264","ENSG00000153208",3,"MERTK"
"2265","ENSG00000153253",1,"SCN3A"
"2266","ENSG00000153292",1,"ADGRF1"
"2267","ENSG00000153487",4,"ING1"
"2268","ENSG00000153707",3,"PTPRD"
"2269","ENSG00000153790",1,"C7orf31"
"2270","ENSG00000153815",1,"CMIP"
"2271","ENSG00000153820",2,"SPHKAP"
"2272","ENSG00000153823",1,"PID1"
"2273","ENSG00000153898",1,"MCOLN2"
"2274","ENSG00000153914",1,"SREK1"
"2275","ENSG00000154096",5,"THY1"
"2276","ENSG00000154133",3,"ROBO4"
"2277","ENSG00000154188",3,"ANGPT1"
"2278","ENSG00000154229",23,"PRKCA"
"2279","ENSG00000154277",1,"UCHL1"
"2280","ENSG00000154310",1,"TNIK"
"2281","ENSG00000154342",3,"WNT3A"
"2282","ENSG00000154370",1,"TRIM11"
"2283","ENSG00000154380",1,"ENAH"
"2284","ENSG00000154473",1,"BUB3"
"2285","ENSG00000154478",2,"GPR26"
"2286","ENSG00000154545",3,"MAGED4"
"2287","ENSG00000154582",2,"ELOC"
"2288","ENSG00000154589",1,"LY96"
"2289","ENSG00000154639",1,"CXADR"
"2290","ENSG00000154678",1,"PDE1C"
"2291","ENSG00000154727",1,"GABPA"
"2292","ENSG00000154736",3,"ADAMTS5"
"2293","ENSG00000154767",2,"XPC"
"2294","ENSG00000154803",1,"FLCN"
"2295","ENSG00000154920",2,"EME1"
"2296","ENSG00000154928",2,"EPHB1"
"2297","ENSG00000154978",1,"VOPP1"
"2298","ENSG00000155011",1,"DKK2"
"2299","ENSG00000155034",1,"FBXL18"
"2300","ENSG00000155066",1,"PROM2"
"2301","ENSG00000155307",1,"SAMSN1"
"2302","ENSG00000155363",2,"MOV10"
"2303","ENSG00000155366",1,"RHOC"
"2304","ENSG00000155368",1,"DBI"
"2305","ENSG00000155380",5,"SLC16A1"
"2306","ENSG00000155438",1,"NIFK"
"2307","ENSG00000155465",3,"SLC7A7"
"2308","ENSG00000155495",1,"MAGEC1"
"2309","ENSG00000155506",1,"LARP1"
"2310","ENSG00000155511",5,"GRIA1"
"2311","ENSG00000155659",1,"VSIG4"
"2312","ENSG00000155760",3,"FZD7"
"2313","ENSG00000155846",1,"PPARGC1B"
"2314","ENSG00000155849",1,"ELMO1"
"2315","ENSG00000155897",1,"ADCY8"
"2316","ENSG00000156006",3,"NAT2"
"2317","ENSG00000156052",2,"GNAQ"
"2318","ENSG00000156076",9,"WIF1"
"2319","ENSG00000156103",2,"MMP16"
"2320","ENSG00000156110",2,"ADK"
"2321","ENSG00000156113",5,"KCNMA1"
"2322","ENSG00000156261",1,"CCT8"
"2323","ENSG00000156273",2,"BACH1"
"2324","ENSG00000156304",1,"SCAF4"
"2325","ENSG00000156345",2,"CDK20"
"2326","ENSG00000156398",1,"SFXN2"
"2327","ENSG00000156467",1,"UQCRB"
"2328","ENSG00000156475",1,"PPP2R2B"
"2329","ENSG00000156482",1,"RPL30"
"2330","ENSG00000156535",3,"CD109"
"2331","ENSG00000156574",5,"NODAL"
"2332","ENSG00000156599",1,"ZDHHC5"
"2333","ENSG00000156709",1,"AIFM1"
"2334","ENSG00000156735",1,"BAG4"
"2335","ENSG00000156802",1,"ATAD2"
"2336","ENSG00000156860",1,"FBRS"
"2337","ENSG00000156970",3,"BUB1B"
"2338","ENSG00000157017",2,"GHRL"
"2339","ENSG00000157131",1,"C8A"
"2340","ENSG00000157150",2,"TIMP4"
"2341","ENSG00000157152",1,"SYN2"
"2342","ENSG00000157168",2,"NRG1"
"2343","ENSG00000157219",1,"HTR5A"
"2344","ENSG00000157227",21,"MMP14"
"2345","ENSG00000157368",1,"IL34"
"2346","ENSG00000157404",11,"KIT"
"2347","ENSG00000157423",1,"HYDIN"
"2348","ENSG00000157445",2,"CACNA2D3"
"2349","ENSG00000157540",2,"DYRK1A"
"2350","ENSG00000157557",1,"ETS2"
"2351","ENSG00000157593",1,"SLC35B2"
"2352","ENSG00000157613",2,"CREB3L1"
"2353","ENSG00000157680",1,"DGKI"
"2354","ENSG00000157703",1,"SVOPL"
"2355","ENSG00000157764",95,"BRAF"
"2356","ENSG00000157851",2,"DPYSL5"
"2357","ENSG00000157933",1,"SKI"
"2358","ENSG00000158019",2,"BABAM2"
"2359","ENSG00000158092",1,"NCK1"
"2360","ENSG00000158125",2,"XDH"
"2361","ENSG00000158195",2,"WASF2"
"2362","ENSG00000158301",1,"GPRASP2"
"2363","ENSG00000158402",3,"CDC25C"
"2364","ENSG00000158406",1,"HIST1H4H"
"2365","ENSG00000158445",2,"KCNB1"
"2366","ENSG00000158470",3,"B4GALT5"
"2367","ENSG00000158473",1,"CD1D"
"2368","ENSG00000158560",1,"DYNC1I1"
"2369","ENSG00000158636",1,"EMSY"
"2370","ENSG00000158710",1,"TAGLN2"
"2371","ENSG00000158769",4,"F11R"
"2372","ENSG00000158773",1,"USF1"
"2373","ENSG00000158825",1,"CDA"
"2374","ENSG00000158828",1,"PINK1"
"2375","ENSG00000158859",2,"ADAMTS4"
"2376","ENSG00000158864",2,"NDUFS2"
"2377","ENSG00000158869",1,"FCER1G"
"2378","ENSG00000158874",1,"APOA2"
"2379","ENSG00000159023",1,"EPB41"
"2380","ENSG00000159131",1,"GART"
"2381","ENSG00000159164",1,"SV2A"
"2382","ENSG00000159167",3,"STC1"
"2383","ENSG00000159189",2,"C1QC"
"2384","ENSG00000159200",2,"RCAN1"
"2385","ENSG00000159216",4,"RUNX1"
"2386","ENSG00000159217",2,"IGF2BP1"
"2387","ENSG00000159248",1,"GJD2"
"2388","ENSG00000159251",3,"ACTC1"
"2389","ENSG00000159259",1,"CHAF1B"
"2390","ENSG00000159263",3,"SIM2"
"2391","ENSG00000159307",1,"SCUBE1"
"2392","ENSG00000159346",1,"ADIPOR1"
"2393","ENSG00000159377",1,"PSMB4"
"2394","ENSG00000159388",2,"BTG2"
"2395","ENSG00000159399",5,"HK2"
"2396","ENSG00000159403",1,"C1R"
"2397","ENSG00000159445",1,"THEM4"
"2398","ENSG00000159640",3,"ACE"
"2399","ENSG00000159692",2,"CTBP1"
"2400","ENSG00000159842",1,"ABR"
"2401","ENSG00000160007",1,"ARHGAP35"
"2402","ENSG00000160014",1,"CALM3"
"2403","ENSG00000160072",1,"ATAD3B"
"2404","ENSG00000160179",1,"ABCG1"
"2405","ENSG00000160202",1,"CRYAA"
"2406","ENSG00000160208",1,"RRP1B"
"2407","ENSG00000160211",1,"G6PD"
"2408","ENSG00000160213",1,"CSTB"
"2409","ENSG00000160219",1,"GAB3"
"2410","ENSG00000160223",1,"ICOSLG"
"2411","ENSG00000160255",2,"ITGB2"
"2412","ENSG00000160271",1,"RALGDS"
"2413","ENSG00000160294",1,"MCM3AP"
"2414","ENSG00000160305",1,"DIP2A"
"2415","ENSG00000160307",7,"S100B"
"2416","ENSG00000160310",1,"PRMT2"
"2417","ENSG00000160323",2,"ADAMTS13"
"2418","ENSG00000160678",1,"S100A1"
"2419","ENSG00000160679",1,"CHTOP"
"2420","ENSG00000160688",1,"FLAD1"
"2421","ENSG00000160691",8,"SHC1"
"2422","ENSG00000160710",3,"ADAR"
"2423","ENSG00000160752",1,"FDPS"
"2424","ENSG00000160783",1,"PMF1"
"2425","ENSG00000160791",3,"CCR5"
"2426","ENSG00000160801",1,"PTH1R"
"2427","ENSG00000160818",1,"GPATCH4"
"2428","ENSG00000160862",1,"AZGP1"
"2429","ENSG00000160867",1,"FGFR4"
"2430","ENSG00000160957",2,"RECQL4"
"2431","ENSG00000160973",1,"FOXH1"
"2432","ENSG00000161011",6,"SQSTM1"
"2433","ENSG00000161021",1,"MAML1"
"2434","ENSG00000161036",1,"LRWD1"
"2435","ENSG00000161055",1,"SCGB3A1"
"2436","ENSG00000161057",1,"PSMC2"
"2437","ENSG00000161267",1,"BDH1"
"2438","ENSG00000161381",2,"PLXDC1"
"2439","ENSG00000161544",1,"CYGB"
"2440","ENSG00000161638",9,"ITGA5"
"2441","ENSG00000161654",1,"LSM12"
"2442","ENSG00000161671",2,"EMC10"
"2443","ENSG00000161714",1,"PLCD3"
"2444","ENSG00000161798",1,"AQP5"
"2445","ENSG00000161813",1,"LARP4"
"2446","ENSG00000161847",1,"RAVER1"
"2447","ENSG00000161905",3,"ALOX15"
"2448","ENSG00000161921",4,"CXCL16"
"2449","ENSG00000161955",4,"TNFSF13"
"2450","ENSG00000161956",1,"SENP3"
"2451","ENSG00000161960",1,"EIF4A1"
"2452","ENSG00000162063",1,"CCNF"
"2453","ENSG00000162068",1,"NTN3"
"2454","ENSG00000162139",3,"NEU3"
"2455","ENSG00000162188",1,"GNG3"
"2456","ENSG00000162227",1,"TAF6L"
"2457","ENSG00000162337",4,"LRP5"
"2458","ENSG00000162408",1,"NOL9"
"2459","ENSG00000162409",2,"PRKAA2"
"2460","ENSG00000162413",1,"KLHL21"
"2461","ENSG00000162434",1,"JAK1"
"2462","ENSG00000162458",2,"FBLIM1"
"2463","ENSG00000162493",5,"PDPN"
"2464","ENSG00000162521",1,"RBBP4"
"2465","ENSG00000162595",4,"DIRAS3"
"2466","ENSG00000162599",6,"NFIA"
"2467","ENSG00000162601",1,"MYSM1"
"2468","ENSG00000162607",3,"USP1"
"2469","ENSG00000162613",7,"FUBP1"
"2470","ENSG00000162618",3,"ADGRL4"
"2471","ENSG00000162664",1,"ZNF326"
"2472","ENSG00000162676",3,"GFI1"
"2473","ENSG00000162692",2,"VCAM1"
"2474","ENSG00000162706",4,"CADM3"
"2475","ENSG00000162711",2,"NLRP3"
"2476","ENSG00000162729",1,"IGSF8"
"2477","ENSG00000162734",8,"PEA15"
"2478","ENSG00000162738",1,"VANGL2"
"2479","ENSG00000162761",1,"LMX1A"
"2480","ENSG00000162772",2,"ATF3"
"2481","ENSG00000162873",1,"KLHDC8A"
"2482","ENSG00000162882",1,"HAAO"
"2483","ENSG00000162892",9,"IL24"
"2484","ENSG00000162909",4,"CAPN2"
"2485","ENSG00000162946",1,"DISC1"
"2486","ENSG00000162992",1,"NEUROD1"
"2487","ENSG00000162998",3,"FRZB"
"2488","ENSG00000163026",1,"WDCP"
"2489","ENSG00000163032",1,"VSNL1"
"2490","ENSG00000163041",21,"H3F3A"
"2491","ENSG00000163064",1,"EN1"
"2492","ENSG00000163083",1,"INHBB"
"2493","ENSG00000163131",4,"CTSS"
"2494","ENSG00000163132",1,"MSX1"
"2495","ENSG00000163154",1,"TNFAIP8L2"
"2496","ENSG00000163161",1,"ERCC3"
"2497","ENSG00000163191",2,"S100A11"
"2498","ENSG00000163214",1,"DHX57"
"2499","ENSG00000163220",4,"S100A9"
"2500","ENSG00000163281",1,"GNPDA2"
"2501","ENSG00000163291",1,"PAQR3"
"2502","ENSG00000163297",3,"ANTXR2"
"2503","ENSG00000163346",2,"PBXIP1"
"2504","ENSG00000163347",3,"CLDN1"
"2505","ENSG00000163348",4,"PYGO2"
"2506","ENSG00000163359",2,"COL6A3"
