"","V3","n","hgnc_symbol"
"639","ENSG00000072609",3,"CHFR"
"640","ENSG00000072682",4,"P4HA2"
"641","ENSG00000072694",2,"FCGR2B"
"642","ENSG00000072736",2,"NFATC3"
"643","ENSG00000072778",1,"ACADVL"
"644","ENSG00000072803",1,"FBXW11"
"645","ENSG00000072858",1,"SIDT1"
"646","ENSG00000072864",1,"NDE1"
"647","ENSG00000072958",1,"AP1M1"
"648","ENSG00000073008",2,"PVR"
"649","ENSG00000073050",104,"XRCC1"
"650","ENSG00000073060",2,"SCARB1"
"651","ENSG00000073067",1,"CYP2W1"
"652","ENSG00000073111",6,"MCM2"
"653","ENSG00000073282",53,"TP63"
"654","ENSG00000073331",3,"ALPK1"
"655","ENSG00000073350",3,"LLGL2"
"656","ENSG00000073536",1,"NLE1"
"657","ENSG00000073578",3,"SDHA"
"658","ENSG00000073584",10,"SMARCE1"
"659","ENSG00000073605",2,"GSDMB"
"660","ENSG00000073614",7,"KDM5A"
"661","ENSG00000073670",2,"ADAM11"
"662","ENSG00000073711",1,"PPP2R3A"
"663","ENSG00000073712",6,"FERMT2"
"664","ENSG00000073756",159,"PTGS2"
"665","ENSG00000073792",7,"IGF2BP2"
"666","ENSG00000073803",1,"MAP3K13"
"667","ENSG00000073849",1,"ST6GAL1"
"668","ENSG00000073861",1,"TBX21"
"669","ENSG00000073969",2,"NSF"
"670","ENSG00000074047",7,"GLI2"
"671","ENSG00000074054",1,"CLASP1"
"672","ENSG00000074071",1,"MRPS34"
"673","ENSG00000074181",14,"NOTCH3"
"674","ENSG00000074201",2,"CLNS1A"
"675","ENSG00000074219",1,"TEAD2"
"676","ENSG00000074266",4,"EED"
"677","ENSG00000074317",1,"SNCB"
"678","ENSG00000074319",12,"TSG101"
"679","ENSG00000074356",1,"NCBP3"
"680","ENSG00000074410",9,"CA12"
"681","ENSG00000074527",8,"NTN4"
"682","ENSG00000074590",2,"NUAK1"
"683","ENSG00000074603",1,"DPP8"
"684","ENSG00000074695",2,"LMAN1"
"685","ENSG00000074696",3,"HACD3"
"686","ENSG00000074771",1,"NOX3"
"687","ENSG00000074800",13,"ENO1"
"688","ENSG00000074935",1,"TUBE1"
"689","ENSG00000075131",1,"TIPIN"
"690","ENSG00000075142",3,"SRI"
"691","ENSG00000075151",3,"EIF4G3"
"692","ENSG00000075213",9,"SEMA3A"
"693","ENSG00000075218",3,"GTSE1"
"694","ENSG00000075223",6,"SEMA3C"
"695","ENSG00000075239",3,"ACAT1"
"696","ENSG00000075290",1,"WNT8B"
"697","ENSG00000075303",1,"SLC25A40"
"698","ENSG00000075388",6,"FGF4"
"699","ENSG00000075391",4,"RASAL2"
"700","ENSG00000075413",1,"MARK3"
"701","ENSG00000075415",3,"SLC25A3"
"702","ENSG00000075420",1,"FNDC3B"
"703","ENSG00000075426",2,"FOSL2"
"704","ENSG00000075568",1,"TMEM131"
"705","ENSG00000075618",24,"FSCN1"
"706","ENSG00000075624",13,"ACTB"
"707","ENSG00000075651",8,"PLD1"
"708","ENSG00000075711",3,"DLG1"
"709","ENSG00000075785",2,"RAB7A"
"710","ENSG00000075790",1,"BCAP29"
"711","ENSG00000075856",1,"SART3"
"712","ENSG00000075884",1,"ARHGAP15"
"713","ENSG00000075891",3,"PAX2"
"714","ENSG00000075914",1,"EXOSC7"
"715","ENSG00000076003",3,"MCM6"
"716","ENSG00000076053",1,"RBM7"
"717","ENSG00000076067",2,"RBMS2"
"718","ENSG00000076201",1,"PTPN23"
"719","ENSG00000076242",28,"MLH1"
"720","ENSG00000076248",3,"UNG"
"721","ENSG00000076356",1,"PLXNA2"
"722","ENSG00000076382",4,"SPAG5"
"723","ENSG00000076513",1,"ANKRD13A"
"724","ENSG00000076554",10,"TPD52"
"725","ENSG00000076604",19,"TRAF4"
"726","ENSG00000076641",1,"PAG1"
"727","ENSG00000076650",1,"GPATCH1"
"728","ENSG00000076662",1,"ICAM3"
"729","ENSG00000076685",1,"NT5C2"
"730","ENSG00000076706",15,"MCAM"
"731","ENSG00000076826",1,"CAMSAP3"
"732","ENSG00000076864",1,"RAP1GAP"
"733","ENSG00000076924",2,"XAB2"
"734","ENSG00000076928",1,"ARHGEF1"
"735","ENSG00000076984",3,"MAP2K7"
"736","ENSG00000077080",1,"ACTL6B"
"737","ENSG00000077092",28,"RARB"
"738","ENSG00000077097",3,"TOP2B"
"739","ENSG00000077150",8,"NFKB2"
"740","ENSG00000077152",3,"UBE2T"
"741","ENSG00000077157",1,"PPP1R12B"
"742","ENSG00000077232",1,"DNAJC10"
"743","ENSG00000077235",1,"GTF3C1"
"744","ENSG00000077238",3,"IL4R"
"745","ENSG00000077254",2,"USP33"
"746","ENSG00000077312",1,"SNRPA"
"747","ENSG00000077348",1,"EXOSC5"
"748","ENSG00000077380",1,"DYNC1I2"
"749","ENSG00000077454",1,"LRCH4"
"750","ENSG00000077463",6,"SIRT6"
"751","ENSG00000077498",1,"TYR"
"752","ENSG00000077522",1,"ACTN2"
"753","ENSG00000077549",3,"CAPZB"
"754","ENSG00000077684",1,"JADE1"
"755","ENSG00000077713",3,"SLC25A43"
"756","ENSG00000077721",2,"UBE2A"
"757","ENSG00000077782",39,"FGFR1"
"758","ENSG00000077942",7,"FBLN1"
"759","ENSG00000077943",1,"ITGA8"
"760","ENSG00000078043",1,"PIAS2"
"761","ENSG00000078053",4,"AMPH"
"762","ENSG00000078081",3,"LAMP3"
"763","ENSG00000078098",9,"FAP"
"764","ENSG00000078114",2,"NEBL"
"765","ENSG00000078142",2,"PIK3C3"
"766","ENSG00000078237",2,"TIGAR"
"767","ENSG00000078269",1,"SYNJ2"
"768","ENSG00000078328",2,"RBFOX1"
"769","ENSG00000078369",6,"GNB1"
"770","ENSG00000078399",5,"HOXA9"
"771","ENSG00000078401",9,"EDN1"
"772","ENSG00000078403",1,"MLLT10"
"773","ENSG00000078579",1,"FGF20"
"774","ENSG00000078618",1,"NRDC"
"775","ENSG00000078668",2,"VDAC3"
"776","ENSG00000078674",4,"PCM1"
"777","ENSG00000078699",1,"CBFA2T2"
"778","ENSG00000078725",3,"BRINP1"
"779","ENSG00000078747",6,"ITCH"
"780","ENSG00000078804",1,"TP53INP2"
"781","ENSG00000078808",2,"SDF4"
"782","ENSG00000078814",1,"MYH7B"
"783","ENSG00000078900",27,"TP73"
"784","ENSG00000078902",3,"TOLLIP"
"785","ENSG00000079102",2,"RUNX1T1"
"786","ENSG00000079112",1,"CDH17"
"787","ENSG00000079134",5,"THOC1"
"788","ENSG00000079156",1,"OSBPL6"
"789","ENSG00000079246",14,"XRCC5"
"790","ENSG00000079277",4,"MKNK1"
"791","ENSG00000079308",3,"TNS1"
"792","ENSG00000079335",1,"CDC14A"
"793","ENSG00000079337",3,"RAPGEF3"
"794","ENSG00000079385",10,"CEACAM1"
"795","ENSG00000079387",5,"SENP1"
"796","ENSG00000079432",2,"CIC"
"797","ENSG00000079459",1,"FDFT1"
"798","ENSG00000079462",1,"PAFAH1B3"
"799","ENSG00000079616",3,"KIF22"
"800","ENSG00000079691",1,"CARMIL1"
"801","ENSG00000079785",2,"DDX1"
"802","ENSG00000079805",5,"DNM2"
"803","ENSG00000079819",1,"EPB41L2"
"804","ENSG00000079999",16,"KEAP1"
"805","ENSG00000080007",1,"DDX43"
"806","ENSG00000080224",1,"EPHA6"
"807","ENSG00000080293",1,"SCTR"
"808","ENSG00000080345",1,"RIF1"
"809","ENSG00000080493",1,"SLC4A4"
"810","ENSG00000080503",10,"SMARCA2"
"811","ENSG00000080511",1,"RDH8"
"812","ENSG00000080561",1,"MID2"
"813","ENSG00000080573",1,"COL5A3"
"814","ENSG00000080608",1,"PUM3"
"815","ENSG00000080618",4,"CPB2"
"816","ENSG00000080802",1,"CNOT4"
"817","ENSG00000080815",1,"PSEN1"
"818","ENSG00000080819",1,"CPOX"
"819","ENSG00000080822",2,"CLDND1"
"820","ENSG00000080824",41,"HSP90AA1"
"821","ENSG00000080839",1,"RBL1"
"822","ENSG00000080854",1,"IGSF9B"
"823","ENSG00000080986",4,"NDC80"
"824","ENSG00000081026",2,"MAGI3"
"825","ENSG00000081041",3,"CXCL2"
"826","ENSG00000081051",2,"AFP"
"827","ENSG00000081059",3,"TCF7"
"828","ENSG00000081138",2,"CDH7"
"829","ENSG00000081154",1,"PCNP"
"830","ENSG00000081177",1,"EXD2"
"831","ENSG00000081181",2,"ARG2"
"832","ENSG00000081189",1,"MEF2C"
"833","ENSG00000081277",1,"PKP1"
"834","ENSG00000081307",2,"UBA5"
"835","ENSG00000081320",1,"STK17B"
"836","ENSG00000081386",1,"ZNF510"
"837","ENSG00000081692",1,"JMJD4"
"838","ENSG00000081803",1,"CADPS2"
"839","ENSG00000081842",1,"PCDHA6"
"840","ENSG00000081913",1,"PHLPP1"
"841","ENSG00000081985",1,"IL12RB2"
"842","ENSG00000082014",2,"SMARCD3"
"843","ENSG00000082153",1,"BZW1"
"844","ENSG00000082175",260,"PGR"
"845","ENSG00000082212",1,"ME2"
"846","ENSG00000082258",1,"CCNT2"
"847","ENSG00000082397",7,"EPB41L3"
"848","ENSG00000082458",1,"DLG3"
"849","ENSG00000082515",1,"MRPL22"
"850","ENSG00000082516",2,"GEMIN5"
"851","ENSG00000082556",1,"OPRK1"
"852","ENSG00000082641",3,"NFE2L1"
"853","ENSG00000082701",44,"GSK3B"
"854","ENSG00000082781",5,"ITGB5"
"855","ENSG00000082898",9,"XPO1"
"856","ENSG00000083093",124,"PALB2"
"857","ENSG00000083097",1,"DOP1A"
"858","ENSG00000083168",2,"KAT6A"
"859","ENSG00000083307",8,"GRHL2"
"860","ENSG00000083520",1,"DIS3"
"861","ENSG00000083535",2,"PIBF1"
"862","ENSG00000083544",3,"TDRD3"
"863","ENSG00000083635",1,"NUFIP1"
"864","ENSG00000083642",2,"PDS5B"
"865","ENSG00000083799",5,"CYLD"
"866","ENSG00000083838",1,"ZNF446"
"867","ENSG00000083845",3,"RPS5"
"868","ENSG00000083857",2,"FAT1"
"869","ENSG00000083896",1,"YTHDC1"
"870","ENSG00000083937",1,"CHMP2B"
"871","ENSG00000084092",1,"NOA1"
"872","ENSG00000084093",11,"REST"
"873","ENSG00000084207",120,"GSTP1"
"874","ENSG00000084453",3,"SLCO1A2"
"875","ENSG00000084463",1,"WBP11"
"876","ENSG00000084623",3,"EIF3I"
"877","ENSG00000084636",1,"COL16A1"
"878","ENSG00000084652",1,"TXLNA"
"879","ENSG00000084674",1,"APOB"
"880","ENSG00000084676",30,"NCOA1"
"881","ENSG00000084731",1,"KIF3C"
"882","ENSG00000084733",2,"RAB10"
"883","ENSG00000084734",1,"GCKR"
"884","ENSG00000084754",3,"HADHA"
"885","ENSG00000084774",4,"CAD"
"886","ENSG00000085063",5,"CD59"
"887","ENSG00000085117",12,"CD82"
"888","ENSG00000085185",2,"BCORL1"
"889","ENSG00000085224",4,"ATRX"
"890","ENSG00000085276",5,"MECOM"
"891","ENSG00000085365",1,"SCAMP1"
"892","ENSG00000085382",2,"HACE1"
"893","ENSG00000085415",1,"SEH1L"
"894","ENSG00000085491",1,"SLC25A24"
"895","ENSG00000085563",144,"ABCB1"
"896","ENSG00000085662",3,"AKR1B1"
"897","ENSG00000085719",3,"CPNE3"
"898","ENSG00000085733",23,"CTTN"
"899","ENSG00000085741",1,"WNT11"
"900","ENSG00000085788",4,"DDHD2"
"901","ENSG00000085831",1,"TTC39A"
"902","ENSG00000085832",3,"EPS15"
"903","ENSG00000085840",1,"ORC1"
"904","ENSG00000085998",1,"POMGNT1"
"905","ENSG00000085999",3,"RAD54L"
"906","ENSG00000086015",2,"MAST2"
"907","ENSG00000086061",3,"DNAJA1"
"908","ENSG00000086062",1,"B4GALT1"
"909","ENSG00000086102",1,"NFX1"
"910","ENSG00000086189",1,"DIMT1"
"911","ENSG00000086205",7,"FOLH1"
"912","ENSG00000086504",2,"MRPL28"
"913","ENSG00000086548",9,"CEACAM6"
"914","ENSG00000086570",1,"FAT2"
"915","ENSG00000086589",2,"RBM22"
"916","ENSG00000086598",1,"TMED2"
"917","ENSG00000086696",12,"HSD17B2"
"918","ENSG00000086758",5,"HUWE1"
"919","ENSG00000086991",4,"NOX4"
"920","ENSG00000087053",1,"MTMR2"
"921","ENSG00000087074",1,"PPP1R15A"
"922","ENSG00000087076",1,"HSD17B14"
"923","ENSG00000087077",1,"TRIP6"
"924","ENSG00000087085",2,"ACHE"
"925","ENSG00000087086",4,"FTL"
"926","ENSG00000087087",3,"SRRT"
"927","ENSG00000087088",34,"BAX"
"928","ENSG00000087095",2,"NLK"
"929","ENSG00000087111",1,"PIGS"
"930","ENSG00000087152",2,"ATXN7L3"
"931","ENSG00000087157",1,"PGS1"
"932","ENSG00000087191",5,"PSMC5"
"933","ENSG00000087206",10,"UIMC1"
"934","ENSG00000087245",101,"MMP2"
"935","ENSG00000087250",3,"MT3"
"936","ENSG00000087253",1,"LPCAT2"
"937","ENSG00000087263",1,"OGFOD1"
"938","ENSG00000087269",2,"NOP14"
"939","ENSG00000087274",1,"ADD1"
"940","ENSG00000087299",1,"L2HGDH"
"941","ENSG00000087302",2,"RTRAF"
"942","ENSG00000087303",2,"NID2"
"943","ENSG00000087365",1,"SF3B2"
"944","ENSG00000087460",6,"GNAS"
"945","ENSG00000087470",4,"DNM1L"
"946","ENSG00000087494",30,"PTHLH"
"947","ENSG00000087510",28,"TFAP2C"
"948","ENSG00000087586",72,"AURKA"
"949","ENSG00000088002",2,"SULT2B1"
"950","ENSG00000088038",1,"CNOT3"
"951","ENSG00000088205",5,"DDX18"
"952","ENSG00000088247",6,"KHSRP"
"953","ENSG00000088256",2,"GNA11"
"954","ENSG00000088280",1,"ASAP3"
"955","ENSG00000088305",24,"DNMT3B"
"956","ENSG00000088325",5,"TPX2"
"957","ENSG00000088367",1,"EPB41L1"
"958","ENSG00000088808",3,"PPP1R13B"
"959","ENSG00000088826",3,"SMOX"
"960","ENSG00000088827",2,"SIGLEC1"
"961","ENSG00000088832",1,"FKBP1A"
"962","ENSG00000088833",1,"NSFL1C"
"963","ENSG00000088888",1,"MAVS"
"964","ENSG00000088930",2,"XRN2"
"965","ENSG00000088986",1,"DYNLL1"
"966","ENSG00000089006",1,"SNX5"
"967","ENSG00000089009",1,"RPL6"
"968","ENSG00000089041",4,"P2RX7"
"969","ENSG00000089048",3,"ESF1"
"970","ENSG00000089053",1,"ANAPC5"
"971","ENSG00000089057",1,"SLC23A2"
"972","ENSG00000089094",6,"KDM2B"
"973","ENSG00000089154",1,"GCN1"
"974","ENSG00000089157",10,"RPLP0"
"975","ENSG00000089159",16,"PXN"
"976","ENSG00000089163",1,"SIRT4"
"977","ENSG00000089199",1,"CHGB"
"978","ENSG00000089220",19,"PEBP1"
"979","ENSG00000089225",1,"TBX5"
"980","ENSG00000089234",4,"BRAP"
"981","ENSG00000089248",7,"ERP29"
"982","ENSG00000089250",1,"NOS1"
"983","ENSG00000089280",3,"FUS"
"984","ENSG00000089289",1,"IGBP1"
"985","ENSG00000089327",3,"FXYD5"
"986","ENSG00000089356",3,"FXYD3"
"987","ENSG00000089505",1,"CMTM1"
"988","ENSG00000089597",1,"GANAB"
"989","ENSG00000089639",1,"GMIP"
"990","ENSG00000089685",88,"BIRC5"
"991","ENSG00000089692",2,"LAG3"
"992","ENSG00000089693",4,"MLF2"
"993","ENSG00000089723",1,"OTUB2"
"994","ENSG00000089737",4,"DDX24"
"995","ENSG00000089876",1,"DHX32"
"996","ENSG00000089902",7,"RCOR1"
"997","ENSG00000090006",3,"LTBP4"
"998","ENSG00000090013",1,"BLVRB"
"999","ENSG00000090020",18,"SLC9A1"
"1000","ENSG00000090061",3,"CCNK"
"1001","ENSG00000090238",2,"YPEL3"
"1002","ENSG00000090273",1,"NUDC"
"1003","ENSG00000090316",1,"MAEA"
"1004","ENSG00000090339",27,"ICAM1"
"1005","ENSG00000090372",1,"STRN4"
"1006","ENSG00000090376",2,"IRAK3"
"1007","ENSG00000090382",1,"LYZ"
"1008","ENSG00000090447",2,"TFAP4"
"1009","ENSG00000090520",1,"DNAJB11"
"1010","ENSG00000090530",1,"P3H2"
"1011","ENSG00000090554",1,"FLT3LG"
"1012","ENSG00000090565",3,"RAB11FIP3"
"1013","ENSG00000090615",2,"GOLGA3"
"1014","ENSG00000090621",3,"PABPC4"
"1015","ENSG00000090659",1,"CD209"
"1016","ENSG00000090776",2,"EFNB1"
"1017","ENSG00000090861",1,"AARS"
"1018","ENSG00000090863",2,"GLG1"
"1019","ENSG00000090889",2,"KIF4A"
"1020","ENSG00000090905",3,"TNRC6A"
"1021","ENSG00000090989",3,"EXOC1"
"1022","ENSG00000091009",1,"RBM27"
"1023","ENSG00000091039",1,"OSBPL8"
"1024","ENSG00000091106",2,"NLRC4"
"1025","ENSG00000091136",3,"LAMB1"
"1026","ENSG00000091137",1,"SLC26A4"
"1027","ENSG00000091164",1,"TXNL1"
"1028","ENSG00000091409",27,"ITGA6"
"1029","ENSG00000091436",1,"MAP3K20"
"1030","ENSG00000091513",3,"TF"
"1031","ENSG00000091527",1,"CDV3"
"1032","ENSG00000091542",4,"ALKBH5"
"1033","ENSG00000091583",1,"APOH"
"1034","ENSG00000091592",1,"NLRP1"
"1035","ENSG00000091622",2,"PITPNM3"
"1036","ENSG00000091732",1,"ZC3HC1"
"1037","ENSG00000091831",1175,"ESR1"
"1038","ENSG00000091879",12,"ANGPT2"
"1039","ENSG00000091972",2,"CD200"
"1040","ENSG00000091986",1,"CCDC80"
"1041","ENSG00000092054",1,"MYH7"
"1042","ENSG00000092068",1,"SLC7A8"
"1043","ENSG00000092098",4,"RNF31"
"1044","ENSG00000092108",1,"SCFD1"
"1045","ENSG00000092148",2,"HECTD1"
"1046","ENSG00000092199",4,"HNRNPC"
"1047","ENSG00000092201",1,"SUPT16H"
"1048","ENSG00000092203",2,"TOX4"
"1049","ENSG00000092208",1,"GEMIN2"
"1050","ENSG00000092295",2,"TGM1"
"1051","ENSG00000092377",2,"TBL1Y"
"1052","ENSG00000092439",5,"TRPM7"
"1053","ENSG00000092445",1,"TYRO3"
"1054","ENSG00000092531",1,"SNAP23"
"1055","ENSG00000092621",5,"PHGDH"
"1056","ENSG00000092820",32,"EZR"
"1057","ENSG00000092841",6,"MYL6"
"1058","ENSG00000092847",2,"AGO1"
"1059","ENSG00000092853",4,"CLSPN"
"1060","ENSG00000092929",1,"UNC13D"
"1061","ENSG00000092964",2,"DPYSL2"
"1062","ENSG00000092969",12,"TGFB2"
"1063","ENSG00000092978",2,"GPATCH2"
"1064","ENSG00000093000",1,"NUP50"
"1065","ENSG00000093009",1,"CDC45"
"1066","ENSG00000093010",87,"COMT"
"1067","ENSG00000093144",4,"ECHDC1"
"1068","ENSG00000094631",21,"HDAC6"
"1069","ENSG00000094755",2,"GABRP"
"1070","ENSG00000094804",1,"CDC6"
"1071","ENSG00000094880",4,"CDC23"
"1072","ENSG00000094914",1,"AAAS"
"1073","ENSG00000094916",9,"CBX5"
"1074","ENSG00000094963",1,"FMO2"
"1075","ENSG00000095002",20,"MSH2"
"1076","ENSG00000095015",33,"MAP3K1"
"1077","ENSG00000095139",1,"ARCN1"
"1078","ENSG00000095209",1,"TMEM38B"
"1079","ENSG00000095261",2,"PSMD5"
"1080","ENSG00000095303",5,"PTGS1"
"1081","ENSG00000095370",2,"SH2D3C"
"1082","ENSG00000095596",2,"CYP26A1"
"1083","ENSG00000095637",1,"SORBS1"
"1084","ENSG00000095752",8,"IL11"
"1085","ENSG00000095787",1,"WAC"
"1086","ENSG00000096060",1,"FKBP5"
"1087","ENSG00000096063",6,"SRPK1"
"1088","ENSG00000096080",1,"MRPS18A"
"1089","ENSG00000096088",3,"PGC"
"1090","ENSG00000096384",12,"HSP90AB1"
"1091","ENSG00000096401",2,"CDC5L"
"1092","ENSG00000096433",3,"ITPR3"
"1093","ENSG00000096696",1,"DSP"
"1094","ENSG00000096717",37,"SIRT1"
"1095","ENSG00000096746",2,"HNRNPH3"
"1096","ENSG00000096968",37,"JAK2"
"1097","ENSG00000097007",18,"ABL1"
"1098","ENSG00000097033",2,"SH3GLB1"
"1099","ENSG00000097046",1,"CDC7"
"1100","ENSG00000099194",9,"SCD"
"1101","ENSG00000099204",2,"ABLIM1"
"1102","ENSG00000099219",1,"ERMP1"
"1103","ENSG00000099246",2,"RAB18"
"1104","ENSG00000099250",27,"NRP1"
"1105","ENSG00000099308",1,"MAST3"
"1106","ENSG00000099326",3,"MZF1"
"1107","ENSG00000099331",3,"MYO9B"
"1108","ENSG00000099381",3,"SETD1A"
"1109","ENSG00000099622",4,"CIRBP"
"1110","ENSG00000099624",1,"ATP5F1D"
"1111","ENSG00000099769",6,"IGFALS"
"1112","ENSG00000099783",8,"HNRNPM"
"1113","ENSG00000099797",2,"TECR"
"1114","ENSG00000099804",3,"CDC34"
"1115","ENSG00000099810",3,"MTAP"
"1116","ENSG00000099814",1,"CEP170B"
"1117","ENSG00000099817",3,"POLR2E"
"1118","ENSG00000099821",1,"POLRMT"
"1119","ENSG00000099864",1,"PALM"
"1120","ENSG00000099889",1,"ARVCF"
"1121","ENSG00000099899",1,"TRMT2A"
"1122","ENSG00000099901",1,"RANBP1"
"1123","ENSG00000099910",1,"KLHL22"
"1124","ENSG00000099917",2,"MED15"
"1125","ENSG00000099942",4,"CRKL"
"1126","ENSG00000099953",18,"MMP11"
"1127","ENSG00000099956",6,"SMARCB1"
"1128","ENSG00000099958",1,"DERL3"
"1129","ENSG00000099968",1,"BCL2L13"
"1130","ENSG00000099985",8,"OSM"
"1131","ENSG00000099991",1,"CABIN1"
"1132","ENSG00000099992",1,"TBC1D10A"
"1133","ENSG00000099994",2,"SUSD2"
"1134","ENSG00000099995",1,"SF3A1"
"1135","ENSG00000100003",4,"SEC14L2"
"1136","ENSG00000100014",1,"SPECC1L"
"1137","ENSG00000100023",2,"PPIL2"
"1138","ENSG00000100027",1,"YPEL1"
"1139","ENSG00000100028",4,"SNRPD3"
"1140","ENSG00000100029",5,"PES1"
"1141","ENSG00000100030",75,"MAPK1"
"1142","ENSG00000100031",1,"GGT1"
"1143","ENSG00000100033",1,"PRODH"
"1144","ENSG00000100034",3,"PPM1F"
"1145","ENSG00000100038",1,"TOP3B"
"1146","ENSG00000100055",1,"CYTH4"
"1147","ENSG00000100056",1,"ESS2"
"1148","ENSG00000100060",1,"MFNG"
"1149","ENSG00000100065",4,"CARD10"
"1150","ENSG00000100075",1,"SLC25A1"
"1151","ENSG00000100077",1,"GRK3"
"1152","ENSG00000100078",1,"PLA2G3"
"1153","ENSG00000100084",1,"HIRA"
"1154","ENSG00000100097",15,"LGALS1"
"1155","ENSG00000100105",3,"PATZ1"
"1156","ENSG00000100106",3,"TRIOBP"
"1157","ENSG00000100109",1,"TFIP11"
"1158","ENSG00000100129",1,"EIF3L"
"1159","ENSG00000100138",1,"SNU13"
"1160","ENSG00000100142",1,"POLR2F"
"1161","ENSG00000100146",11,"SOX10"
"1162","ENSG00000100150",1,"DEPDC5"
"1163","ENSG00000100151",2,"PICK1"
"1164","ENSG00000100162",1,"CENPM"
"1165","ENSG00000100197",99,"CYP2D6"
"1166","ENSG00000100201",10,"DDX17"
"1167","ENSG00000100206",2,"DMC1"
"1168","ENSG00000100207",2,"TCF20"
"1169","ENSG00000100216",1,"TOMM22"
"1170","ENSG00000100219",16,"XBP1"
"1171","ENSG00000100225",1,"FBXO7"
"1172","ENSG00000100227",2,"POLDIP3"
"1173","ENSG00000100234",14,"TIMP3"
"1174","ENSG00000100241",1,"SBF1"
"1175","ENSG00000100242",1,"SUN2"
"1176","ENSG00000100243",5,"CYB5R3"
"1177","ENSG00000100263",2,"RHBDD3"
"1178","ENSG00000100280",1,"AP1B1"
"1179","ENSG00000100284",1,"TOM1"
"1180","ENSG00000100285",1,"NEFH"
"1181","ENSG00000100288",1,"CHKB"
"1182","ENSG00000100290",10,"BIK"
"1183","ENSG00000100292",16,"HMOX1"
"1184","ENSG00000100296",2,"THOC5"
"1185","ENSG00000100297",5,"MCM5"
"1186","ENSG00000100298",1,"APOBEC3H"
"1187","ENSG00000100300",6,"TSPO"
"1188","ENSG00000100307",2,"CBX7"
"1189","ENSG00000100311",8,"PDGFB"
"1190","ENSG00000100316",2,"RPL3"
"1191","ENSG00000100320",4,"RBFOX2"
"1192","ENSG00000100324",3,"TAB1"
"1193","ENSG00000100325",1,"ASCC2"
"1194","ENSG00000100345",8,"MYH9"
"1195","ENSG00000100347",2,"SAMM50"
"1196","ENSG00000100348",4,"TXN2"
"1197","ENSG00000100353",2,"EIF3D"
"1198","ENSG00000100354",1,"TNRC6B"
"1199","ENSG00000100359",2,"SGSM3"
"1200","ENSG00000100365",1,"NCF4"
"1201","ENSG00000100379",1,"KCTD17"
"1202","ENSG00000100380",2,"ST13"
"1203","ENSG00000100385",1,"IL2RB"
"1204","ENSG00000100387",11,"RBX1"
"1205","ENSG00000100393",55,"EP300"
"1206","ENSG00000100395",1,"L3MBTL2"
"1207","ENSG00000100401",1,"RANGAP1"
"1208","ENSG00000100410",1,"PHF5A"
"1209","ENSG00000100417",1,"PMM1"
"1210","ENSG00000100422",2,"CERK"
"1211","ENSG00000100448",2,"CTSG"
"1212","ENSG00000100450",1,"GZMH"
"1213","ENSG00000100453",3,"GZMB"
"1214","ENSG00000100461",1,"RBM23"
"1215","ENSG00000100462",11,"PRMT5"
"1216","ENSG00000100473",1,"COCH"
"1217","ENSG00000100490",1,"CDKL1"
"1218","ENSG00000100503",1,"NIN"
"1219","ENSG00000100504",1,"PYGL"
"1220","ENSG00000100519",1,"PSMC6"
"1221","ENSG00000100526",3,"CDKN3"
"1222","ENSG00000100558",1,"PLEK2"
"1223","ENSG00000100567",9,"PSMA3"
"1224","ENSG00000100568",1,"VTI1B"
"1225","ENSG00000100575",2,"TIMM9"
"1226","ENSG00000100577",3,"GSTZ1"
"1227","ENSG00000100592",4,"DAAM1"
"1228","ENSG00000100596",1,"SPTLC2"
"1229","ENSG00000100600",3,"LGMN"
"1230","ENSG00000100603",6,"SNW1"
"1231","ENSG00000100604",2,"CHGA"
"1232","ENSG00000100625",1,"SIX4"
"1233","ENSG00000100632",2,"ERH"
"1234","ENSG00000100644",223,"HIF1A"
"1235","ENSG00000100650",3,"SRSF5"
"1236","ENSG00000100664",1,"EIF5"
"1237","ENSG00000100665",3,"SERPINA4"
"1238","ENSG00000100697",21,"DICER1"
"1239","ENSG00000100711",1,"ZFYVE21"
"1240","ENSG00000100714",6,"MTHFD1"
"1241","ENSG00000100721",2,"TCL1A"
"1242","ENSG00000100722",1,"ZC3H14"
"1243","ENSG00000100726",1,"TELO2"
"1244","ENSG00000100739",4,"BDKRB1"
"1245","ENSG00000100749",3,"VRK1"
"1246","ENSG00000100764",3,"PSMC1"
"1247","ENSG00000100784",4,"RPS6KA5"
"1248","ENSG00000100804",2,"PSMB5"
"1249","ENSG00000100811",9,"YY1"
"1250","ENSG00000100813",1,"ACIN1"
"1251","ENSG00000100823",34,"APEX1"
"1252","ENSG00000100852",3,"ARHGAP5"
"1253","ENSG00000100867",3,"DHRS2"
"1254","ENSG00000100883",1,"SRP54"
"1255","ENSG00000100888",3,"CHD8"
"1256","ENSG00000100890",1,"PRORP"
"1257","ENSG00000100902",3,"PSMA6"
"1258","ENSG00000100906",14,"NFKBIA"
"1259","ENSG00000100911",1,"PSME2"
"1260","ENSG00000100916",2,"BRMS1L"
"1261","ENSG00000100926",1,"TM9SF1"
"1262","ENSG00000100938",3,"GMPR2"
"1263","ENSG00000100941",2,"PNN"
"1264","ENSG00000100968",2,"NFATC4"
"1265","ENSG00000100979",1,"PLTP"
"1266","ENSG00000100985",160,"MMP9"
"1267","ENSG00000100991",1,"TRPC4AP"
